,nodeA,nodeB
38317,13283,18803
38318,19048,567
38319,9300,3249
38320,6101,11813
38321,18282,12148
38322,10274,8849
38323,18359,1847
38324,14414,9833
38325,18453,7183
38326,19312,3259
38327,874,17220
38328,12985,7163
38329,13353,790
38330,1426,19029
38331,12118,929
38332,873,18715
38333,1883,12100
38334,1744,18103
38335,14698,1800
38336,16323,19515
38337,5715,6073
38338,12386,12806
38339,2801,17735
38340,4564,14312
38341,14913,18907
38342,15011,15719
38343,6064,16906
38344,8012,13800
38345,2870,10953
38346,2807,16822
38347,8194,2229
38348,17897,13862
38349,19263,13938
38350,12385,4127
38351,5,5870
38352,8699,8962
38353,3389,16195
38354,10874,19260
38355,11669,12315
38356,8467,4148
38357,858,13840
38358,5900,12622
38359,17903,2865
38360,4855,19221
38361,3661,2470
38362,8356,305
38363,13872,17182
38364,4684,2733
38365,3919,8235
38366,17362,7650
38367,1421,9156
38368,8242,4057
38369,1339,13332
38370,11736,12267
38371,14881,17191
38372,18974,17211
38373,11532,1074
38374,8634,4766
38375,11929,479
38376,10883,12301
38377,6093,6956
38378,4441,1764
38379,8845,17622
38380,19522,11677
38381,6670,18564
38382,12257,14699
38383,17702,18520
38384,15738,10136
38385,244,14269
38386,7290,4989
38387,5107,1192
38388,16403,9164
38389,5298,6883
38390,17691,16164
38391,1166,5373
38392,18118,7075
38393,17060,11605
38394,407,8434
38395,15884,16221
38396,16983,16660
38397,4559,2549
38398,12117,4636
38399,12533,9506
38400,7456,12925
38401,11495,12239
38402,18479,1777
38403,2359,14268
38404,19097,9450
38405,7898,16443
38406,12262,15286
38407,12835,18473
38408,13211,7449
38409,10314,9206
38410,15647,6648
38411,10643,10239
38412,187,1431
38413,17425,1683
38414,6727,16984
38415,18216,18152
38416,11036,3739
38417,6406,7914
38418,4229,18154
38419,14681,13132
38420,12996,3616
38421,8455,6250
38422,2539,4818
38423,7101,9642
38424,8199,5161
38425,12295,1447
38426,10762,17190
38427,4015,6715
38428,8613,8152
38429,5918,4686
38430,4509,454
38431,18683,18926
38432,6375,631
38433,7857,19694
38434,5605,11594
38435,17647,14966
38436,14324,16868
38437,885,4173
38438,18441,15836
38439,9122,5392
38440,19454,17978
38441,3918,3243
38442,11224,7716
38443,17670,12847
38444,11165,16440
38445,10805,13848
38446,7872,18050
38447,5152,7632
38448,11890,10062
38449,6565,14250
38450,3623,10652
38451,18687,4643
38452,1263,15770
38453,10762,15157
38454,9424,15416
38455,7999,14698
38456,14368,1731
38457,984,17229
38458,14079,2281
38459,17211,13599
38460,10274,18685
38461,12633,14272
38462,11195,1289
38463,15024,17730
38464,7350,68
38465,7568,6457
38466,8817,6619
38467,6177,17386
38468,13612,4536
38469,16851,11063
38470,5594,19063
38471,7070,5769
38472,16238,11524
38473,18199,15427
38474,17234,15773
38475,18197,12328
38476,17721,6862
38477,16424,16560
38478,10365,10884
38479,2352,6892
38480,16644,7075
38481,3656,16583
38482,5805,9917
38483,14079,18573
38484,10678,9304
38485,11282,3750
38486,8138,14035
38487,11282,11177
38488,8000,7753
38489,11269,15978
38490,14879,11527
38491,15759,14571
38492,18265,5660
38493,5298,2254
38494,5733,4715
38495,3297,7075
38496,18369,16921
38497,14173,11122
38498,12681,19407
38499,3714,2288
38500,8801,15027
38501,17300,4485
38502,2679,19586
38503,9364,16217
38504,9010,1003
38505,3853,7911
38506,5075,2865
38507,11818,10529
38508,11993,17374
38509,8457,17251
38510,6947,3949
38511,2359,14533
38512,19083,10526
38513,17328,4501
38514,12151,2697
38515,15948,14523
38516,17190,976
38517,3777,13261
38518,1142,10400
38519,17190,5433
38520,9053,4523
38521,24,6589
38522,14096,2369
38523,19208,11135
38524,13160,19702
38525,713,15050
38526,12668,17015
38527,3092,5903
38528,7141,17955
38529,10189,14191
38530,8370,13712
38531,10562,12787
38532,7043,9322
38533,5787,17697
38534,14131,11555
38535,7738,12348
38536,3619,5618
38537,9411,1829
38538,4964,15806
38539,3177,12387
38540,13457,19472
38541,2481,6580
38542,16315,16432
38543,16930,936
38544,16323,8633
38545,19213,6551
38546,6101,16673
38547,898,15836
38548,19261,2865
38549,2646,5385
38550,10435,8040
38551,13349,19638
38552,14773,12264
38553,3581,18980
38554,17092,2041
38555,16531,5352
38556,19700,2518
38557,5632,14825
38558,19459,14668
38559,8040,11006
38560,18791,13447
38561,3137,10473
38562,2982,19637
38563,14405,7842
38564,996,16369
38565,10865,16432
38566,10080,4416
38567,19083,14678
38568,15966,10483
38569,2519,15116
38570,7692,3834
38571,9361,16297
38572,14595,5964
38573,15966,2341
38574,8424,16109
38575,17803,12622
38576,10485,18142
38577,19390,7800
38578,2460,6685
38579,4879,16666
38580,603,12706
38581,6475,9039
38582,890,16129
38583,1045,11487
38584,13151,5198
38585,755,998
38586,12377,3836
38587,8534,15260
38588,576,2552
38589,1770,12305
38590,10830,11471
38591,18831,7649
38592,16854,13853
38593,4093,17150
38594,13994,7795
38595,6093,16011
38596,2706,2503
38597,3483,7649
38598,10749,624
38599,8928,16633
38600,12389,7052
38601,16531,3697
38602,7373,12823
38603,19270,1227
38604,17743,3505
38605,3919,4210
38606,7350,15989
38607,11972,3165
38608,12377,2369
38609,18199,6882
38610,3710,8981
38611,8989,18249
38612,8912,17397
38613,16166,10165
38614,13606,3260
38615,18950,19419
38616,13173,15805
38617,15812,13208
38618,755,11308
38619,17664,19658
38620,3227,13332
38621,18267,16744
38622,15405,4542
38623,17641,14001
38624,1440,14098
38625,9953,2007
38626,2398,4951
38627,3515,3031
38628,16890,12731
38629,18660,9774
38630,18919,3305
38631,15466,12322
38632,9670,15554
38633,7404,14754
38634,3666,19668
38635,164,18721
38636,14436,12229
38637,14565,16269
38638,8537,4282
38639,11077,12175
38640,6366,14863
38641,1440,12223
38642,599,551
38643,9780,13422
38644,1155,2626
38645,7404,16824
38646,13264,15189
38647,12877,10214
38648,3497,2861
38649,9413,2009
38650,7140,8619
38651,13554,10943
38652,12376,5412
38653,18454,1871
38654,14126,5866
38655,2508,6614
38656,10090,16005
38657,13088,7962
38658,2692,10615
38659,2706,12726
38660,1580,12704
38661,13082,13908
38662,3022,16351
38663,10537,8210
38664,146,15304
38665,14398,2352
38666,6304,10888
38667,13559,15027
38668,11386,12569
38669,12052,13103
38670,12117,2770
38671,7667,5035
38672,12145,16539
38673,16691,10614
38674,2583,16777
38675,6048,13774
38676,19048,4278
38677,13977,137
38678,12398,7324
38679,15563,3512
38680,4739,3650
38681,11972,5851
38682,19163,4309
38683,12861,9427
38684,5787,19656
38685,8928,10942
38686,6645,3784
38687,17787,14560
38688,1569,16736
38689,13791,16053
38690,4905,10344
38691,1854,12703
38692,14504,17586
38693,13977,13624
38694,12867,17756
38695,5227,3425
38696,11314,4174
38697,16685,16995
38698,15575,7713
38699,7301,17753
38700,4332,2104
38701,7013,1923
38702,19377,6330
38703,6519,10637
38704,13264,6463
38705,4,19436
38706,14011,19505
38707,11620,14570
38708,1461,9941
38709,13399,4477
38710,8096,736
38711,2191,6251
38712,4119,9776
38713,4425,16030
38714,11026,12618
38715,10312,12223
38716,17485,18996
38717,8068,9254
38718,8151,11375
38719,15883,1192
38720,7548,16757
38721,10050,9562
38722,8108,18083
38723,12827,9522
38724,9010,7060
38725,757,19413
38726,2050,12886
38727,6727,3895
38728,17072,6009
38729,10143,2452
38730,13353,3547
38731,9780,14048
38732,5849,13187
38733,16525,1102
38734,8369,4853
38735,14048,5384
38736,8238,10444
38737,19381,4331
38738,14388,11585
38739,10330,6434
38740,2737,4605
38741,19422,16317
38742,15361,3739
38743,12190,714
38744,7711,5769
38745,13229,5094
38746,18208,12871
38747,5422,18567
38748,13193,3311
38749,18429,8680
38750,16744,2151
38751,8837,16326
38752,13630,13389
38753,10747,15710
38754,4442,5245
38755,1207,16305
38756,14209,14772
38757,14788,1333
38758,12804,14994
38759,12652,18354
38760,3162,2016
38761,7742,768
38762,16426,10593
38763,9122,4262
38764,16019,13926
38765,9643,11364
38766,15630,6217
38767,8472,16204
38768,19177,6576
38769,7623,14224
38770,3997,3
38771,16334,9157
38772,6407,6671
38773,10803,18548
38774,3227,1908
38775,14513,7110
38776,12516,18729
38777,4343,17900
38778,172,8730
38779,12398,3834
38780,19274,14780
38781,3850,7437
38782,835,3362
38783,17485,12639
38784,1572,12392
38785,15243,9622
38786,3853,9403
38787,17528,2865
38788,19352,11414
38789,19050,19550
38790,3726,8356
38791,12751,4163
38792,10655,2911
38793,17694,5708
38794,12036,13557
38795,17988,16791
38796,15146,10433
38797,15549,16700
38798,4152,7814
38799,10934,774
38800,4255,16376
38801,2111,8903
38802,1012,249
38803,18269,11476
38804,7134,7457
38805,15032,14713
38806,7284,10290
38807,12985,13252
38808,15466,11834
38809,14854,6362
38810,6946,14858
38811,12043,7075
38812,1300,15804
38813,4857,7949
38814,1013,11176
38815,15574,6173
38816,9759,12793
38817,8822,11604
38818,5405,16333
38819,2935,2144
38820,5085,19051
38821,2905,18404
38822,10563,630
38823,11084,10300
38824,14332,18904
38825,2261,12171
38826,1239,710
38827,16576,14320
38828,8579,14255
38829,7560,11117
38830,3660,19221
38831,13113,15133
38832,17111,4706
38833,8243,3288
38834,13992,1168
38835,19712,2326
38836,10082,420
38837,16274,175
38838,8027,15928
38839,18598,98
38840,16525,17567
38841,6436,12822
38842,4425,10195
38843,13371,2877
38844,17156,17638
38845,12388,8888
38846,15032,11965
38847,17664,858
38848,18323,3068
38849,7440,7784
38850,2332,2492
38851,2918,8222
38852,12582,13693
38853,12377,8997
38854,7479,3008
38855,1329,8401
38856,11947,10827
38857,6509,16337
38858,12978,15869
38859,8465,3433
38860,10932,1238
38861,1058,9278
38862,2812,4314
38863,18909,16170
38864,9238,16517
38865,2414,6540
38866,17992,5514
38867,17738,9985
38868,7450,10626
38869,11282,52
38870,14505,5211
38871,7898,4881
38872,8540,15544
38873,5257,19142
38874,12444,14348
38875,17687,19675
38876,11793,18403
38877,13791,19111
38878,16175,14323
38879,2443,6936
38880,5380,9626
38881,7140,3942
38882,1207,2591
38883,10056,10053
38884,5170,11064
38885,6508,10130
38886,15127,1121
38887,12947,2865
38888,13487,19642
38889,260,836
38890,4411,13793
38891,17706,17516
38892,3116,2628
38893,6986,3739
38894,8699,19638
38895,9232,11718
38896,10519,5612
38897,7421,11753
38898,14426,7252
38899,9166,18267
38900,14003,15713
38901,19476,1900
38902,13457,13909
38903,8400,15021
38904,1443,4621
38905,13289,6569
38906,6235,11937
38907,3676,1416
38908,18855,15931
38909,9916,18457
38910,2604,9132
38911,1676,12834
38912,8455,18222
38913,18647,7836
38914,4797,2788
38915,17485,9887
38916,10803,5380
38917,5410,8230
38918,11889,19397
38919,13729,10188
38920,2428,16246
38921,3186,14999
38922,19402,13438
38923,8971,12701
38924,10056,18934
38925,4333,12818
38926,409,16015
38927,9968,17092
38928,8872,10561
38929,1994,11050
38930,3700,48
38931,17744,6789
38932,5652,14953
38933,2941,11966
38934,16574,8356
38935,2428,10585
38936,4775,13611
38937,18002,3764
38938,19476,5579
38939,15966,17584
38940,8137,5266
38941,11678,8187
38942,19368,8471
38943,13055,6848
38944,18831,11207
38945,9595,7147
38946,14788,10946
38947,6487,11078
38948,19208,7324
38949,8694,12840
38950,16577,6032
38951,19071,8634
38952,2901,12515
38953,17213,1042
38954,13301,17182
38955,18771,19378
38956,12996,3033
38957,7435,1365
38958,15002,7456
38959,10425,18930
38960,14272,1353
38961,755,1526
38962,9869,17498
38963,2293,9100
38964,5323,19069
38965,6376,18343
38966,14972,12637
38967,17969,5267
38968,13656,15500
38969,16282,11828
38970,5847,6595
38971,1905,16019
38972,12652,15425
38973,10736,11498
38974,15974,3175
38975,5819,2138
38976,9324,13926
38977,9189,1251
38978,6201,17092
38979,13113,19306
38980,15948,2166
38981,5296,9791
38982,15541,7152
38983,17190,16341
38984,2692,17928
38985,2570,11329
38986,14043,3656
38987,12011,12075
38988,11432,16298
38989,2866,19291
38990,9329,9156
38991,5107,14682
38992,603,2502
38993,1434,8493
38994,15421,9916
38995,13032,16597
38996,2825,19565
38997,6947,16517
38998,11167,4282
38999,10727,582
39000,16048,2604
39001,19274,16138
39002,5807,19362
39003,9311,5759
39004,7032,14021
39005,7134,2179
39006,2457,4066
39007,2012,14154
39008,18402,19052
39009,238,14048
39010,66,6193
39011,16701,3930
39012,10069,17459
39013,19716,2727
39014,15551,2477
39015,7395,15269
39016,6303,18
39017,4342,7704
39018,18327,8463
39019,15024,19598
39020,12652,7689
39021,12385,8519
39022,4686,19435
39023,2526,10095
39024,7374,8630
39025,5787,16517
39026,8157,450
39027,1344,11276
39028,1434,19606
39029,5215,14365
39030,5546,1547
39031,15122,5979
39032,11861,7671
39033,19348,19096
39034,9437,4832
39035,4097,3904
39036,650,18435
39037,6356,12880
39038,3041,5875
39039,5787,10944
39040,7373,7154
39041,7750,15404
39042,18496,17934
39043,5422,15375
39044,2679,3866
39045,2334,5162
39046,19250,14729
39047,455,7075
39048,6986,9822
39049,8101,10905
39050,2620,2790
39051,11828,8602
39052,785,17205
39053,15510,1195
39054,12466,4007
39055,6786,6251
39056,10808,5542
39057,15773,6057
39058,10381,298
39059,11424,1869
39060,15488,18628
39061,6538,8845
39062,6277,12622
39063,12255,18778
39064,3168,3801
39065,2422,16280
39066,14096,1980
39067,10851,15073
39068,3798,17025
39069,7888,4906
39070,12555,12264
39071,2692,3518
39072,6048,17154
39073,7640,6911
39074,13060,14465
39075,13068,8909
39076,17485,16246
39077,16315,11156
39078,3792,5651
39079,3660,11028
39080,5819,2608
39081,16574,2257
39082,12398,17567
39083,7393,2712
39084,17449,337
39085,3098,3804
39086,13113,6528
39087,12516,9249
39088,14405,741
39089,11818,18124
39090,304,16740
39091,15533,18718
39092,13250,11232
39093,1885,18466
39094,8729,12906
39095,5107,6043
39096,14011,3480
39097,11828,15773
39098,15270,11533
39099,7740,15239
39100,9262,10676
39101,8339,18252
39102,8684,9934
39103,19524,3797
39104,11667,9653
39105,4421,11688
39106,3645,9900
39107,14650,11569
39108,13308,6535
39109,2422,3254
39110,2417,15522
39111,1155,2149
39112,12697,10476
39113,16779,5245
39114,3554,1782
39115,15197,10784
39116,6407,12733
39117,18636,13352
39118,19519,12956
39119,9403,5632
39120,16016,116
39121,18267,12622
39122,2102,13365
39123,3177,3454
39124,8243,1212
39125,17680,2236
39126,16671,5556
39127,2488,4299
39128,6441,15947
39129,19280,16037
39130,7814,6956
39131,9411,1988
39132,11924,18469
39133,14513,6948
39134,18311,8366
39135,10733,16572
39136,16164,8181
39137,6101,11410
39138,24,2369
39139,9271,2837
39140,14856,11555
39141,17626,9545
39142,15858,459
39143,18327,11645
39144,8691,3102
39145,14985,17904
39146,15974,16744
39147,16402,14492
39148,1346,10388
39149,3987,5612
39150,11282,9568
39151,3656,1396
39152,18478,9972
39153,5269,4711
39154,8356,7154
39155,15970,8688
39156,16676,15414
39157,1346,18224
39158,2242,12498
39159,6675,14018
39160,7096,574
39161,3193,12107
39162,12985,16703
39163,3726,14747
39164,3777,13213
39165,3638,1293
39166,13476,11406
39167,12151,7770
39168,10531,3051
39169,19681,11230
39170,6463,13166
39171,12891,10394
39172,7747,3008
39173,12891,18957
39174,7517,19365
39175,8291,6147
39176,601,1645
39177,159,19195
39178,13535,5774
39179,2605,8453
39180,18017,11249
39181,15011,5398
39182,376,3485
39183,787,8634
39184,19321,4674
39185,13606,11663
39186,16903,17646
39187,7230,7985
39188,9900,2045
39189,17697,11047
39190,6926,18935
39191,15581,2839
39192,1843,19
39193,5677,18245
39194,7851,17219
39195,16048,863
39196,6812,11661
39197,9535,10545
39198,11818,8535
39199,11630,5423
39200,18991,16641
39201,14170,13724
39202,15355,7545
39203,16454,4609
39204,11424,5904
39205,17081,11872
39206,8782,13680
39207,16274,2096
39208,18267,13679
39209,6689,7671
39210,3022,1636
39211,2586,605
39212,6171,8411
39213,10773,1691
39214,18479,15778
39215,17006,2104
39216,15870,504
39217,3395,13632
39218,14229,18443
39219,1939,335
39220,9119,6870
39221,19533,19430
39222,16085,14430
39223,8729,6829
39224,8971,16517
39225,12086,10041
39226,163,9816
39227,7174,11836
39228,3515,17401
39229,15387,12564
39230,9010,16540
39231,912,1774
39232,7601,12075
39233,14371,2230
39234,18178,5532
39235,17409,8298
39236,8319,18506
39237,1300,11753
39238,7240,10895
39239,6168,137
39240,10080,2505
39241,8820,18733
39242,11738,10577
39243,19424,10709
39244,1049,9488
39245,3606,17431
39246,7299,14446
39247,15222,14474
39248,7045,4084
39249,16513,14795
39250,6549,15375
39251,15445,7297
39252,17211,17081
39253,7286,10944
39254,14056,4894
39255,18017,17903
39256,7481,14110
39257,13038,6415
39258,7616,239
39259,14693,16072
39260,6292,1924
39261,5298,14475
39262,17360,18690
39263,18623,17516
39264,8102,7853
39265,17016,16457
39266,15011,1458
39267,16746,10543
39268,898,15811
39269,5805,13632
39270,15949,19199
39271,11316,7018
39272,4184,11998
39273,18601,12840
39274,17660,2287
39275,16664,13408
39276,18701,12294
39277,603,18267
39278,17138,10987
39279,16514,5642
39280,11929,8981
39281,8928,10900
39282,15858,1931
39283,16345,13634
39284,14044,2543
39285,5997,4287
39286,6304,8650
39287,4120,17229
39288,18197,15141
39289,15407,19506
39290,18635,2057
39291,10588,2076
39292,13677,16660
39293,11937,949
39294,16525,103
39295,6083,2569
39296,2224,9434
39297,11631,15782
39298,14682,15480
39299,15269,14121
39300,18409,17485
39301,1738,515
39302,13977,8194
39303,8269,17673
39304,13059,18059
39305,3810,530
39306,10803,18463
39307,6786,15366
39308,15315,7130
39309,1272,3323
39310,6529,16695
39311,10717,16452
39312,19630,12913
39313,2026,11355
39314,14741,2108
39315,13672,15383
39316,16088,13977
39317,8596,3442
39318,14332,1584
39319,12569,3232
39320,10762,13089
39321,12332,6007
39322,7311,2099
39323,10090,11463
39324,10830,18106
39325,17561,18414
39326,7662,9657
39327,3758,858
39328,14056,13375
39329,93,4609
39330,10594,15204
39331,18553,1100
39332,17900,9417
39333,7213,4614
39334,3987,2321
39335,5855,12586
39336,2092,7140
39337,7057,12764
39338,5089,721
39339,6177,1700
39340,12325,13552
39341,10189,2285
39342,17022,4744
39343,8743,4715
39344,6395,986
39345,16286,8316
39346,3581,5101
39347,13577,13655
39348,18525,9750
39349,2929,6232
39350,15959,12627
39351,771,7184
39352,18309,998
39353,13992,12496
39354,937,3107
39355,12970,5099
39356,13965,1432
39357,192,1257
39358,6463,5384
39359,1170,17184
39360,11796,3505
39361,14921,8214
39362,7671,4763
39363,1272,4343
39364,587,1080
39365,2176,16839
39366,11669,3012
39367,16196,19239
39368,5879,3522
39369,8523,16824
39370,1682,12622
39371,10026,18585
39372,13821,12894
39373,19124,17042
39374,19280,4371
39375,11348,19645
39376,16404,10442
39377,18408,11062
39378,4099,8235
39379,15211,10497
39380,11924,16101
39381,1969,13666
39382,1799,10292
39383,15510,11422
39384,3417,8242
39385,17706,5801
39386,599,14274
39387,9956,8456
39388,3090,4752
39389,9484,4892
39390,12771,7679
39391,1,18925
39392,5613,842
39393,6365,17370
39394,17213,9746
39395,5900,17548
39396,5737,2980
39397,12985,19104
39398,10069,9322
39399,19495,7236
39400,16282,16229
39401,4857,5189
39402,6367,19644
39403,16725,3593
39404,8279,9028
39405,12569,4928
39406,19529,1394
39407,9759,10852
39408,6764,13856
39409,13562,6986
